Geography,lon,lat,his_num_311_per_property,neighbor_his_num_per_property,snow_depth,percent_below_poverty,percent_civilian_unemployed,per_capita_income,percent_no_highschool,percent_65older,percent_17younger,percent_household_disability,percent_single_parent_household,percent_minority,percent_notwell_english,percent_singleunits,percent_multiunit,percent_mobile_homes,percent_owneroccupiedunit,percent_crowding,percent_group_quarters,median_year_properties_built,median_value_properties_built,percent_no_vehicle,311_index_per_property
360290058013,1061835.6136,1078041.12925,41.66666666666667,36.838372555441815,70.34752684863743,0.24952381,0.0,19112,0.340057637,0.099047619,0.257142857,0.402985075,0.391666667,0.807619048,0.220238095,0.357798165,0.0,0.0,0.353233831,0.0,0.0,1920.0,76000.0,0.084577114,6.481481481481481
360290038003,1089983.13908,1061556.018,39.233038348082594,47.48424090529354,99.138277581658,0.43431221,0.099099099,23367,0.070588235,0.095744681,0.317629179,0.21942446,1.0,0.846504559,0.0,0.529616725,0.031358885,0.0,0.370503597,0.0,0.016717325,1920.0,41000.0,0.284172662,16.8141592920354
360290014042,1074231.23714,1051936.64192,39.02439024390244,40.80273410242887,109.52033695441555,0.339366516,0.0,13327,0.477011494,0.285067873,0.180995475,0.253424658,0.0,0.972850679,0.0,0.153374233,0.518404908,0.0,0.171232877,0.0,0.0,1989.0,131000.0,0.623287671,10.365853658536585
360290164002,1076765.04222,1047930.1863,35.68075117370892,50.9855405889531,121.10360560292234,0.101867572,0.091205212,40163,0.300952381,0.278438031,0.0,0.322751323,0.0,0.417657046,0.040747029,0.511952191,0.089641434,0.0,0.365079365,0.042328042,0.010186757,1900.0,45000.0,0.185185185,17.84037558685446
360290008003,1086091.84391,1037697.9843,31.0,35.53628297000514,153.00945566257653,0.169237962,0.072131148,31125,0.068711656,0.124357176,0.205236092,0.215946844,0.246153846,0.203833567,0.0,0.601075269,0.011827957,0.0,0.695459579,0.0,0.032725573,1920.0,114000.0,0.03654485,4.4
360290071031,1067154.70543,1056242.37678,35.43307086614173,48.180863526888885,97.41642822728107,0.229299363,0.0,40398,0.030701754,0.054140127,0.0,0.042372881,0.0,0.197452229,0.0,0.104166667,0.101190476,0.0,0.072033898,0.0,0.0,1900.0,194000.0,0.190677966,13.385826771653544
360290171001,1062837.38453,1066882.33072,40.11627906976744,50.14182197638893,80.75051678987793,0.538167939,0.155963303,20461,0.330808081,0.039440204,0.292620865,0.1,1.0,0.683206107,0.0,0.287234043,0.212765957,0.0,0.356,0.0,0.0,1890.0,72000.0,0.24,8.13953488372093
360290031003,1074127.51204,1057015.55338,27.63819095477387,41.198270048410464,97.48558989459464,0.040345821,0.0,45621,0.151975684,0.126801153,0.051873199,0.035211268,1.0,0.636887608,0.027355623,0.19843342,0.140992167,0.0,0.440140845,0.0,0.031700288,1900.0,54000.0,0.281690141,5.527638190954774
360290171004,1065259.3164,1065302.67889,52.03619909502263,58.43553053532363,85.74636909618981,0.073667712,0.0,24276,0.416901408,0.086206897,0.39184953,0.269230769,0.0,0.536050157,0.035897436,0.549019608,0.0,0.0,0.427884615,0.096153846,0.0,1900.0,76000.0,0.278846154,5.88235294117647
360290166003,1078333.15146,1056384.03271,32.972972972972975,36.76757045432614,106.35345546017264,0.448609432,0.179039301,17066,0.076923077,0.160822249,0.174123337,0.368737475,1.0,1.0,0.0,0.516441006,0.0,0.0,0.571142285,0.0,0.0,1900.0,24000.0,0.412825651,9.72972972972973
360290163001,1079970.70056,1047236.79029,43.609022556390975,48.46298065065279,128.09720653325684,0.549132948,0.472222222,13414,0.140243902,0.098265896,0.271676301,0.712280702,0.722222222,0.306358382,0.008941878,0.557863501,0.0,0.026706231,0.421052632,0.0,0.0,1900.0,36000.0,0.456140351,7.518796992481203
360290071023,1068342.98696,1054522.11536,53.23741007194245,72.38750274383551,98.91572465219402,0.429042904,0.119760479,26021,0.221461187,0.087458746,0.143564356,0.123376623,0.747126437,0.737623762,0.325663717,0.030395137,0.255319149,0.0,0.292207792,0.0,0.0,1900.0,182000.0,0.334415584,15.107913669064748
360290001103,1077492.31163,1036704.66481,46.31147540983606,32.05469520577678,138.3112446844191,0.12890625,0.035519126,21980,0.136915078,0.180989583,0.21875,0.221864952,0.833333333,0.177083333,0.0,0.664251208,0.0,0.0,0.540192926,0.0,0.0,1910.0,63000.0,0.07073955,11.065573770491802
360290070003,1064782.82718,1058402.68944,43.93305439330544,50.34494506468187,88.35692069672908,0.020853081,0.050724638,27940,0.108910891,0.090452261,0.280569514,0.233944954,0.406153846,0.61641541,0.0639481,0.284294235,0.0,0.0,0.419724771,0.0,0.119765494,1899.0,144000.0,0.220183486,9.205020920502092
360290002004,1082210.01818,1039865.81208,29.518072289156628,39.11887671787365,142.071,0.10757315,0.029508197,23291,0.217948718,0.100688468,0.2616179,0.340425532,0.605263158,0.342512909,0.0,0.516129032,0.0,0.090725806,0.376595745,0.0,0.0,1925.0,68000.0,0.229787234,9.036144578313252
360290044013,1089225.17321,1069492.83338,33.98692810457516,71.32427133001877,86.51265695847704,0.252407501,0.011730205,27913,0.065420561,0.177901673,0.216421693,0.439450687,0.700712589,0.876837304,0.021917808,0.597307222,0.014687882,0.0,0.601747815,0.0,0.0,1940.0,58000.0,0.220973783,11.328976034858387
360290071043,1066341.26086,1054661.19904,37.5,50.3173911895901,97.64666211725353,0.80495356,0.0,12450,0.274305556,0.349845201,0.077399381,0.913461538,1.0,0.854489164,0.383900929,0.336538462,0.341346154,0.0,0.067307692,0.0,0.040247678,1900.0,76500.0,0.663461538,9.375
360290033012,1077985.02062,1063841.22137,48.08362369337979,46.993369664121126,95.4643,0.180041152,0.063291139,43770,0.288762447,0.327160494,0.134773663,0.277310924,0.225806452,0.933127572,0.084862385,0.700917431,0.034862385,0.0,0.722689076,0.0,0.0,1900.0,55000.0,0.289915966,12.54355400696864
360290041004,1089638.61005,1066146.80478,42.572062084257205,74.56772515157925,93.52299891122784,0.112535613,0.039630119,32434,0.180469716,0.150997151,0.185185185,0.370300752,0.219895288,0.946581197,0.010542169,0.373722628,0.0,0.026277372,0.426691729,0.071428571,0.0,1926.0,56000.0,0.133458647,15.521064301552109
360290028021,1084688.53462,1057442.61856,50.16835016835017,52.00525587303884,110.42990126647224,0.359726295,0.092,17134,0.202702703,0.069158879,0.26635514,0.302816901,0.703125,0.862616822,0.101577909,0.441176471,0.034926471,0.0,0.215962441,0.035211268,0.100934579,1910.0,30000.0,0.230046948,15.488215488215488
360290057001,1064283.93109,1075141.66472,70.70707070707071,40.315253509128,72.86600178390593,0.798722045,0.0,8725,0.248201439,0.039936102,0.47284345,0.391304348,1.0,0.931309904,0.308394161,0.106122449,0.359183673,0.0,0.113043478,0.104347826,0.0,1920.0,62000.0,0.817391304,16.161616161616163
