index,Case Reference,Open Date,Closed Date,Status,Subject,Reason,Type,Object Type,Address Number,Address Line 1,Address Line 2,City,State,Zipcode_x,Property ID,Location,Latitude,Longitude,Council District,Police District,Census Tract,Census Block Group,Census Block,Neighborhood,X Coordinate,Y Coordinate,2010 Census Tract,2010 Census Block Group,2010 Census Block,TRACTCE20,GEOID20_tract,GEOID20_blockgroup_x,GEOID20_block,Property_Address,Print Key,Address,Zipcode_y,filter_id,GEOID20_blockgroup_y,type,category,Geography
212,1001753432,2022-12-13,12/19/2022 11:33:00 AM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,65,HERMAN, ,Buffalo,NEW YORK,14212,111.35-4-7,"(42.893670165642355, -78.84421779741493)",42.89367016564236,-78.84421779741493,FILLMORE,District C,166.0,1,1004,Broadway Fillmore,-8776898.616,5295802.3782,166,1,1004,16600,36029016600,360290166001,360290166001004,111.35-4-7 65 HERMAN,111.35-4-7,65 HERMAN,14212.0,210 ONE FAMILY DWELLING,360290166001,Missed Pickup 2_Piece Large Trash (Req_Serv),Issues related to garbage/recycling collection,360290166001
213,1001753398,2022-12-13,12/14/2022 02:04:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,318,GIBSON, ,Buffalo,NEW YORK,14212,111.36-4-17,"(42.894332039329484, -78.8384543352998)",42.89433203932949,-78.8384543352998,FILLMORE,District C,27.03,1,1016,Broadway Fillmore,-8776257.029,5295902.9487,27.02,4,4003,2703,36029002703,360290027031,360290027031016,111.36-4-17 318 GIBSON,111.36-4-17,318 GIBSON,14212.0,220 TWO FAMILY DWELLING,360290027031,Housing Violations (Req_Serv),Issues related to housing,360290027031
214,1001753460,2022-12-13,12/15/2022 01:51:00 PM,Closed,Dept of Public Works,Sanitation,Pick and Pay (Req_Serv),Property,318,GIBSON, ,Buffalo,NEW YORK,14212,111.36-4-17,"(42.894332039329484, -78.8384543352998)",42.89433203932949,-78.8384543352998,FILLMORE,District C,27.03,1,1016,Broadway Fillmore,-8776257.029,5295902.9487,27.02,4,4003,2703,36029002703,360290027031,360290027031016,111.36-4-17 318 GIBSON,111.36-4-17,318 GIBSON,14212.0,220 TWO FAMILY DWELLING,360290027031,Pick and Pay (Req_Serv),Issues related to garbage/recycling collection,360290027031
215,1001753277,2022-12-12,12/20/2022 06:00:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,272,GEORGIA, ,Buffalo,NEW YORK,14201,111.37-1-15,"(42.89144578417117, -78.88019547189418)",42.89144578417117,-78.88019547189418,FILLMORE,District B,71.02,2,2004,Lower West Side,-8780903.639,5295464.3959,71.02,2,2004,7102,36029007102,360290071022,360290071022004,111.37-1-15 272 GEORGIA,111.37-1-15,272 GEORGIA,14201.0,482 DOWNTOWN ROW TYPE (DETACHED),360290071022,Housing Violations (Req_Serv),Issues related to housing,360290071022
216,1001754180,2022-12-16,01/30/2023 01:12:00 PM,Closed,Dept of Public Works,Rodent_Pest Control,Rodents (Req_Serv),Property,253,SYCAMORE, ,Buffalo,NEW YORK,14204,111.40-6-41,"(42.890661056811986, -78.86060803887335)",42.89066105681199,-78.86060803887335,ELLICOTT,District B,25.02,2,2005,Pratt-Willert,-8778723.172,5295345.1631,25.02,2,2022,2502,36029002502,360290025022,360290025022005,111.40-6-41 253 SYCAMORE,111.40-6-41,253 SYCAMORE,14204.0,210 ONE FAMILY DWELLING,360290025022,Rodents (Req_Serv),Issues related to animals and pests,360290025022
217,1001753470,2022-12-13,01/12/2023 03:16:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,24,GEORGE, ,Buffalo,NEW YORK,14204,111.41-4-23,"(42.89112543739488, -78.85530397222637)",42.89112543739488,-78.85530397222637,ELLICOTT,District B,25.02,2,2002,Pratt-Willert,-8778132.725,5295415.7213,25.02,2,2016,2502,36029002502,360290025022,360290025022002,111.41-4-23 24 GEORGE,111.41-4-23,24 GEORGE,14204.0,210 ONE FAMILY DWELLING,360290025022,Recycling Tote Replace (Req_Serv),Issues related to garbage/recycling collection,360290025022
218,1001753471,2022-12-13,12/19/2022 02:28:00 PM,Closed,Dept of Public Works,Sanitation,Totes Deliver (Req_Serv),Property,24,GEORGE, ,Buffalo,NEW YORK,14204,111.41-4-23,"(42.89112543739488, -78.85530397222637)",42.89112543739488,-78.85530397222637,ELLICOTT,District B,25.02,2,2002,Pratt-Willert,-8778132.725,5295415.7213,25.02,2,2016,2502,36029002502,360290025022,360290025022002,111.41-4-23 24 GEORGE,111.41-4-23,24 GEORGE,14204.0,210 ONE FAMILY DWELLING,360290025022,Totes Deliver (Req_Serv),Issues related to garbage/recycling collection,360290025022
219,1001753423,2022-12-13,01/09/2023 09:28:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,396,ADAMS, ,Buffalo,NEW YORK,14212,111.42-3-30.1,"(42.89097197301821, -78.85123442023266)",42.89097197301821,-78.85123442023266,ELLICOTT,District C,166.0,4,4016,Broadway Fillmore,-8777679.704,5295392.4036,166,4,4014,16600,36029016600,360290166004,360290166004016,111.42-3-30.1 396 ADAMS,111.42-3-30.1,396 ADAMS,14206.0,220 TWO FAMILY DWELLING,360290166004,Recycling Tote Replace (Req_Serv),Issues related to garbage/recycling collection,360290166004
220,1001753422,2022-12-13,12/20/2022 11:25:00 AM,Closed,Dept of Public Works,Sanitation,Totes Deliver (Req_Serv),Property,396,ADAMS, ,Buffalo,NEW YORK,14212,111.42-3-30.1,"(42.89097197301821, -78.85123442023266)",42.89097197301821,-78.85123442023266,ELLICOTT,District C,166.0,4,4016,Broadway Fillmore,-8777679.704,5295392.4036,166,4,4014,16600,36029016600,360290166004,360290166004016,111.42-3-30.1 396 ADAMS,111.42-3-30.1,396 ADAMS,14206.0,220 TWO FAMILY DWELLING,360290166004,Totes Deliver (Req_Serv),Issues related to garbage/recycling collection,360290166004
221,1001753564,2022-12-14,12/14/2022 10:28:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,165,GIBSON, ,Buffalo,NEW YORK,14212,111.44-5-15,"(42.890074803156935, -78.83779581898938)",42.890074803156935,-78.83779581898938,FILLMORE,District C,16.02,1,1016,Broadway Fillmore,-8776183.724,5295256.0876,16,4,4014,1602,36029001602,360290016021,360290016021016,111.44-5-15 165 GIBSON,111.44-5-15,165 GIBSON,14212.0,281 MULTIPLE RESIDENCES,360290016021,Police Issue (Req_Serv),Other issues,360290016021
222,1001753488,2022-12-13,01/09/2023 09:33:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,97,GENESEE, ,Buffalo,NEW YORK,14203,111.46-5-3,"(42.889294261070425, -78.87034646804481)",42.889294261070425,-78.87034646804481,ELLICOTT,District B,165.0,2,2025,Central,-8779807.251,5295137.4946,165,1,1034,16500,36029016500,360290165002,360290165002025,111.46-5-3 97 GENESEE,111.46-5-3,97 GENESEE,14203.0,482 DOWNTOWN ROW TYPE (DETACHED),360290165002,Recycling Tote Replace (Req_Serv),Issues related to garbage/recycling collection,360290165002
223,1001753093,2022-12-12,12/13/2022 11:56:00 AM,Closed,Dept of Public Works,Sanitation,Missed Pickup 2_Piece Large Trash (Req_Serv),Property,489,JEFFERSON, ,Buffalo,NEW YORK,14204,111.50-1-28.1,"(42.88846848602829, -78.85363064071703)",42.88846848602829,-78.85363064071703,ELLICOTT,District C,15.0,2,2010,Broadway Fillmore,-8777946.451,5295012.0294,15,2,2010,1500,36029001500,360290015002,360290015002010,111.50-1-28.1 489 JEFFERSON,111.50-1-28.1,489 JEFFERSON,14204.0,281 MULTIPLE RESIDENCES,360290015002,Missed Pickup 2_Piece Large Trash (Req_Serv),Issues related to garbage/recycling collection,360290015002
224,1001754003,2022-12-16,12/20/2022 10:34:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,330,MONROE, ,Buffalo,NEW YORK,14212,111.50-2-13,"(42.88925841783165, -78.85222790395949)",42.88925841783165,-78.85222790395949,ELLICOTT,District C,15.0,2,2008,Broadway Fillmore,-8777790.299,5295132.0482,15,2,2008,1500,36029001500,360290015002,360290015002008,111.50-2-13 330 MONROE,111.50-2-13,330 MONROE,14212.0,210 ONE FAMILY DWELLING,360290015002,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290015002
225,1001753723,2022-12-15,12/20/2022 10:31:00 AM,Closed,Dept of Public Works,Sanitation,Totes Abandon Pickup (Req_Serv),Property,335,MONROE, ,Buffalo,NEW YORK,14212,111.50-3-44,"(42.88941929032637, -78.85163767196876)",42.88941929032637,-78.85163767196876,ELLICOTT,District C,15.0,2,2007,Broadway Fillmore,-8777724.594,5295156.4907,15,2,2007,1500,36029001500,360290015002,360290015002007,111.50-3-44 335 MONROE,111.50-3-44,335 MONROE,14212.0,220 TWO FAMILY DWELLING,360290015002,Totes Abandon Pickup (Req_Serv),Issues related to garbage/recycling collection,360290015002
226,1001753405,2022-12-13,12/14/2022 11:41:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,229,CEDAR, ,Buffalo,NEW YORK,14204,111.56-4-42,"(42.88587675528859, -78.86082348352753)",42.88587675528859,-78.86082348352753,ELLICOTT,District B,14.04,2,2006,Pratt-Willert,-8778747.156,5294618.264,14.02,4,4007,1404,36029001404,360290014042,360290014042006,111.56-4-42 229 CEDAR,111.56-4-42,229 CEDAR,14204.0,281 MULTIPLE RESIDENCES,360290014042,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290014042
227,1001753538,2022-12-14,12/14/2022 02:32:00 PM,Closed,Dept of Public Works,Sanitation,Illegal Dumping Street (Req_Serv),Property,373,SPRING, ,Buffalo,NEW YORK,14204,111.57-5-1,"(42.887036052133965, -78.85566654276619)",42.887036052133965,-78.85566654276619,ELLICOTT,District B,14.04,2,2012,Pratt-Willert,-8778173.087,5294794.3954,14.02,4,4013,1404,36029001404,360290014042,360290014042012,111.57-5-1 373 SPRING,111.57-5-1,373 SPRING,14204.0,411 APARTMENT,360290014042,Illegal Dumping Street (Req_Serv),Issues related to garbage/recycling collection,360290014042
228,1001754012,2022-12-16,12/21/2022 08:22:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,31,PECKHAM, ,Buffalo,NEW YORK,14206,111.58-2-1,"(42.88762854847117, -78.85277486094766)",42.88762854847117,-78.85277486094766,ELLICOTT,District C,15.0,3,3005,Broadway Fillmore,-8777851.186,5294884.4146,15,2,2013,1500,36029001500,360290015003,360290015003005,111.58-2-1 31 PECKHAM,111.58-2-1,31 PECKHAM,14206.0,482 DOWNTOWN ROW TYPE (DETACHED),360290015003,Recycling Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290015003
229,1001754077,2022-12-16,12/16/2022 01:36:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,197,MADISON, ,Buffalo,NEW YORK,14206,111.58-2-40,"(42.88582480042231, -78.8526138464329)",42.88582480042231,-78.8526138464329,ELLICOTT,District C,15.0,3,3005,Broadway Fillmore,-8777833.262,5294610.3704,15,2,2013,1500,36029001500,360290015003,360290015003005,111.58-2-40 197 MADISON,111.58-2-40,197 MADISON,14206.0,281 MULTIPLE RESIDENCES,360290015003,Parking Issues (Req_Serv),Issues related to roads and parking,360290015003
230,1001754221,2022-12-17,12/20/2022 12:25:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,201,MADISON, ,Buffalo,NEW YORK,14206,111.58-2-41.1,"(42.88599174369064, -78.85261456440253)",42.88599174369064,-78.85261456440253,ELLICOTT,District C,15.0,3,3005,Broadway Fillmore, , ,15,2,2013,1500,36029001500,360290015003,360290015003005,111.58-2-41.1 201 MADISON,111.58-2-41.1,201 MADISON,14206.0,220 TWO FAMILY DWELLING,360290015003,Street Snow Plowing (Req_Serv),Issues related to snow,360290015003
231,1001753210,2022-12-12,12/15/2022 09:03:00 AM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,372,EMSLIE, ,Buffalo,NEW YORK,14206,111.58-5-12.1,"(42.886951333041694, -78.84921172659368)",42.886951333041694,-78.84921172659368,ELLICOTT,District C,15.0,3,3002,Broadway Fillmore,-8777454.539,5294781.5241,15,2,2016,1500,36029001500,360290015003,360290015003002,111.58-5-12.1 372 EMSLIE,111.58-5-12.1,372 EMSLIE,14206.0,230 THREE FAMILY DWELLING,360290015003,Animals (Req_Serv),Issues related to animals and pests,360290015003
232,1001754114,2022-12-16,01/11/2023 08:30:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,82,COIT, ,Buffalo,NEW YORK,14206,111.59-5-29,"(42.88560298225253, -78.84332732321583)",42.88560298225253,-78.84332732321583,FILLMORE,District C,16.02,1,1024,Broadway Fillmore,-8776799.489,5294576.6699,16,1,1014,1602,36029001602,360290016021,360290016021024,111.59-5-29 82 COIT,111.59-5-29,82 COIT,14206.0,210 ONE FAMILY DWELLING,360290016021,Streetlights (Req_Serv),Issues related to roads and parking,360290016021
233,1001753095,2022-12-12,02/24/2023 11:10:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,117,COIT, ,Buffalo,NEW YORK,14206,111.59-6-53,"(42.88659778285075, -78.8427401558741)",42.88659778285075,-78.8427401558741,FILLMORE,District C,16.02,1,1023,Broadway Fillmore,-8776734.126,5294727.8088,16,1,1013,1602,36029001602,360290016021,360290016021023,111.59-6-53 117 COIT,111.59-6-53,117 COIT,14206.0,230 THREE FAMILY DWELLING,360290016021,Housing Violations (Req_Serv),Issues related to housing,360290016021
234,1001753826,2022-12-15,01/04/2023 12:40:00 PM,Closed,Dept of Public Works,Sanitation,Totes Combo (Req_Serv),Property,319,KING PETERSON RD, ,Buffalo,NEW YORK,14204,111.63-1-65,"(42.88191501831301, -78.86574325476634)",42.88191501831301,-78.86574325476634,ELLICOTT,District B,14.03,2,2009,Pratt-Willert,-8779294.824,5294016.3835,14.02,3,3011,1403,36029001403,360290014032,360290014032009,111.63-1-65 319 KING PETERSON RD,111.63-1-65,319 KING PETERSON RD,14204.0,210 ONE FAMILY DWELLING,360290014032,Totes Combo (Req_Serv),Issues related to garbage/recycling collection,360290014032
235,1001754033,2022-12-16,12/20/2022 12:37:00 PM,Closed,Dept of Public Works,Sanitation,Illegal Dumping Street (Req_Serv),Property,821,CLINTON, ,Buffalo,NEW YORK,14210,111.75-3-5,"(42.879874175023936, -78.84390283339773)",42.879874175023936,-78.84390283339773,FILLMORE,District C,17.0,2,2016,Broadway Fillmore,-8776863.556,5293706.346,17,2,2017,1700,36029001700,360290017002,360290017002016,111.75-3-5 821 CLINTON,111.75-3-5,821 CLINTON,14210.0,210 ONE FAMILY DWELLING,360290017002,Illegal Dumping Street (Req_Serv),Issues related to garbage/recycling collection,360290017002
236,1001753094,2022-12-12,02/24/2023 09:45:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,910,CLINTON, ,Buffalo,NEW YORK,14206,111.76-2-47,"(42.87978964803128, -78.8407604030059)",42.87978964803128,-78.8407604030059,FILLMORE,District C,17.0,2,2013,Broadway Fillmore,-8776513.741,5293693.5051,17,2,2006,1700,36029001700,360290017002,360290017002013,111.76-2-47 910 CLINTON,111.76-2-47,910 CLINTON,14210.0,220 TWO FAMILY DWELLING,360290017002,Housing Violations (Req_Serv),Issues related to housing,360290017002
237,1001753314,2022-12-13,01/13/2023 08:26:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,PW Ongoing Construction (Req_Serv),Property,831,EAGLE EAST, ,Buffalo,NEW YORK,14210,111.83-4-14,"(42.87871349663816, -78.8442434483605)",42.87871349663816,-78.8442434483605,FILLMORE,District C,164.0,2,2000,Ellicott,-8776901.473,5293530.025,164,3,3000,16400,36029016400,360290164002,360290164002000,111.83-4-14 831 EAGLE EAST,111.83-4-14,831 EAGLE EAST,14210.0,482 DOWNTOWN ROW TYPE (DETACHED),360290164002,PW Ongoing Construction (Req_Serv),Issues related to roads and parking,360290164002
238,1001753123,2022-12-12,12/15/2022 01:45:00 PM,Closed,Dept of Public Works,Sanitation,Pick and Pay (Req_Serv),Property,64,WOLTZ, ,Buffalo,NEW YORK,14212,112.21-1-18,"(42.89570267566478, -78.83587688461967)",42.89570267566478,-78.83587688461967,FILLMORE,District C,27.03,1,1014,Broadway Fillmore,-8775970.108,5296111.2179,27.02,4,4006,2703,36029002703,360290027031,360290027031014,112.21-1-18 64 WOLTZ,112.21-1-18,64 WOLTZ,14212.0,220 TWO FAMILY DWELLING,360290027031,Pick and Pay (Req_Serv),Issues related to garbage/recycling collection,360290027031
239,1001753997,2022-12-16,12/30/2022 08:34:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,18,SOBIESKI, ,Buffalo,NEW YORK,14212,112.21-4-30,"(42.89495342788486, -78.83295759820848)",42.89495342788486,-78.83295759820848,FILLMORE,District C,27.04,3,3003,Broadway Fillmore,-8775645.134,5295997.3684,27.02,3,3007,2704,36029002704,360290027043,360290027043003,112.21-4-30 18 SOBIESKI,112.21-4-30,18 SOBIESKI,14212.0,220 TWO FAMILY DWELLING,360290027043,Housing Violations (Req_Serv),Issues related to housing,360290027043
240,1001753220,2022-12-12,03/30/2023 11:17:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,15,SCHUTRUM, ,Buffalo,NEW YORK,14212,112.24-3-26,"(42.897000026778116, -78.8176771965563)",42.89700002677812,-78.8176771965563,FILLMORE,District C,28.01,2,2003,Genesee-Moselle,-8773944.124,5296308.3553,28,3,3002,2801,36029002801,360290028012,360290028012003,112.24-3-26 15 SCHUTRUM,112.24-3-26,15 SCHUTRUM,14212.0,210 ONE FAMILY DWELLING,360290028012,Housing Violations (Req_Serv),Issues related to housing,360290028012
241,1001754136,2022-12-16,03/30/2023 11:19:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,71,SCHUTRUM, ,Buffalo,NEW YORK,14212,112.24-3-43,"(42.89856686525287, -78.81769947755059)",42.89856686525287,-78.81769947755059,FILLMORE,District C,28.01,2,2003,Genesee-Moselle,-8773946.604,5296546.4484,28,3,3002,2801,36029002801,360290028012,360290028012003,112.24-3-43 71 SCHUTRUM,112.24-3-43,71 SCHUTRUM,14212.0,220 TWO FAMILY DWELLING,360290028012,Housing Violations (Req_Serv),Issues related to housing,360290028012
242,1001753509,2022-12-13,12/14/2022 10:29:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,1086,BROADWAY, ,Buffalo,NEW YORK,14212,112.29-2-8,"(42.894327451115146, -78.83479443039403)",42.894327451115146,-78.83479443039403,FILLMORE,District C,27.04,3,3005,Broadway Fillmore,-8775849.609,5295902.2513,27.02,3,3011,2704,36029002704,360290027043,360290027043005,112.29-2-8 1086 BROADWAY,112.29-2-8,1086 BROADWAY,14212.0,484 ONE STORY SMALL STRUCTURE,360290027043,Police Issue (Req_Serv),Other issues,360290027043
243,1001753217,2022-12-12,01/09/2023 09:30:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Replace (Req_Serv),Property,51,WARREN, ,Buffalo,NEW YORK,14212,112.29-5-28,"(42.892298184361515, -78.8323729778532)",42.89229818436152,-78.8323729778532,FILLMORE,District C,16.01,1,1011,Broadway Fillmore,-8775580.054,5295593.911,16,3,3000,1601,36029001601,360290016011,360290016011011,112.29-5-28 51 WARREN,112.29-5-28,51 WARREN,14212.0,220 TWO FAMILY DWELLING,360290016011,Recycling Tote Replace (Req_Serv),Issues related to garbage/recycling collection,360290016011
244,1001753159,2022-12-12,02/24/2023 10:39:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,115,YOUNG, ,Buffalo,NEW YORK,14212,112.30-5-23,"(42.8941994900253, -78.82791027570697)",42.8941994900253,-78.82791027570697,FILLMORE,District C,16.01,1,1020,Broadway Fillmore,-8775083.268,5295882.8076,16,2,2005,1601,36029001601,360290016011,360290016011020,112.30-5-23 115 YOUNG,112.30-5-23,115 YOUNG,14212.0,210 ONE FAMILY DWELLING,360290016011,Housing Violations (Req_Serv),Issues related to housing,360290016011
245,1001753139,2022-12-12,02/24/2023 11:29:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,1309,BROADWAY, ,Buffalo,NEW YORK,14212,112.30-6-6,"(42.89498017505496, -78.82637078631959)",42.89498017505496,-78.82637078631959,FILLMORE,District C,16.01,1,1021,Broadway Fillmore,-8774911.892,5296001.4324,16,2,2006,1601,36029001601,360290016011,360290016011021,112.30-6-6 1309 BROADWAY,112.30-6-6,1309 BROADWAY,14212.0,482 DOWNTOWN ROW TYPE (DETACHED),360290016011,Housing Violations (Req_Serv),Issues related to housing,360290016011
246,1001753622,2022-12-14,01/09/2023 09:30:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Property,56,GRIMES, ,Buffalo,NEW YORK,14212,112.30-7-21,"(42.89224592346032, -78.8261034654454)",42.89224592346032,-78.8261034654454,FILLMORE,District C,16.01,1,1019,Broadway Fillmore,-8774882.134,5295585.9701,16,2,2002,1601,36029001601,360290016011,360290016011019,112.30-7-21 56 GRIMES,112.30-7-21,56 GRIMES,14212.0,482 DOWNTOWN ROW TYPE (DETACHED),360290016011,Recycling Tote Deliver (Req_Serv),Issues related to garbage/recycling collection,360290016011
247,1001753621,2022-12-14,12/22/2022 11:46:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,56,GRIMES, ,Buffalo,NEW YORK,14212,112.30-7-21,"(42.89224592346032, -78.8261034654454)",42.89224592346032,-78.8261034654454,FILLMORE,District C,16.01,1,1019,Broadway Fillmore,-8774882.134,5295585.9701,16,2,2002,1601,36029001601,360290016011,360290016011019,112.30-7-21 56 GRIMES,112.30-7-21,56 GRIMES,14212.0,482 DOWNTOWN ROW TYPE (DETACHED),360290016011,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290016011
248,1001754005,2022-12-16,12/19/2022 11:32:00 AM,Closed,Dept of Public Works,Sanitation,Trash Ordinance Violation (Req_Serv),Property,77,MOHR ST, ,Buffalo,NEW YORK,14212,112.30-7-33,"(42.89268594999816, -78.82679851308711)",42.89268594999816,-78.82679851308711,FILLMORE,District C,16.01,1,1019,Broadway Fillmore,-8774959.507,5295652.8298,16,2,2002,1601,36029001601,360290016011,360290016011019,112.30-7-33 77 MOHR ST,112.30-7-33,77 MOHR ST,14212.0,210 ONE FAMILY DWELLING,360290016011,Trash Ordinance Violation (Req_Serv),Issues related to garbage/recycling collection,360290016011
249,1001753191,2022-12-12,12/12/2022 02:00:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Property,89,DESHLER, ,Buffalo,NEW YORK,14212,112.32-3-1,"(42.89583205934873, -78.81864645820443)",42.89583205934873,-78.81864645820443,FILLMORE,District C,24.0,5,5001,Lovejoy,-8774052.022,5296130.8777,24,1,1003,2400,36029002400,360290024005,360290024005001,112.32-3-1 89 DESHLER,112.32-3-1,89 DESHLER,14212.0,220 TWO FAMILY DWELLING,360290024005,Police Issue (Req_Serv),Other issues,360290024005
250,1001753993,2022-12-16,12/20/2022 08:07:00 AM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,43,DESHLER, ,Buffalo,NEW YORK,14212,112.32-3-16,"(42.89459602088596, -78.81864399680322)",42.89459602088596,-78.81864399680322,FILLMORE,District C,24.0,5,5001,Lovejoy,-8774051.748,5295943.0601,24,1,1003,2400,36029002400,360290024005,360290024005001,112.32-3-16 43 DESHLER,112.32-3-16,43 DESHLER,14212.0,210 ONE FAMILY DWELLING,360290024005,Animals (Req_Serv),Issues related to animals and pests,360290024005
251,1001754210,2022-12-17,12/20/2022 08:06:00 AM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,43,DESHLER, ,Buffalo,NEW YORK,14212,112.32-3-16,"(42.89459602088596, -78.81864399680322)",42.89459602088596,-78.81864399680322,FILLMORE,District C,24.0,5,5001,Lovejoy,-8774051.748,5295943.0601,24,1,1003,2400,36029002400,360290024005,360290024005001,112.32-3-16 43 DESHLER,112.32-3-16,43 DESHLER,14212.0,210 ONE FAMILY DWELLING,360290024005,Animals (Req_Serv),Issues related to animals and pests,360290024005
252,1001754038,2022-12-16,01/10/2023 03:37:00 PM,Closed,DPIS,Housing,Boarding request (Req_Serv),Property,19,DESHLER, ,Buffalo,NEW YORK,14212,112.32-3-24,"(42.893938588177974, -78.81864215882497)",42.89393858817797,-78.81864215882497,FILLMORE,District C,24.0,5,5001,Lovejoy,-8774051.544,5295843.1637,24,1,1003,2400,36029002400,360290024005,360290024005001,112.32-3-24 19 DESHLER,112.32-3-24,19 DESHLER,14212.0,210 ONE FAMILY DWELLING,360290024005,Boarding request (Req_Serv),Other issues,360290024005
253,1001753427,2022-12-13,12/20/2022 10:22:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,330,LONGNECKER, ,Buffalo,NEW YORK,14206,112.34-1-16,"(42.89394062822597, -78.80876731947318)",42.89394062822597,-78.80876731947318,LOVEJOY,District C,24.0,2,2005,Lovejoy,-8772952.28,5295843.4734,24,4,4004,2400,36029002400,360290024002,360290024002005,112.34-1-16 330 LONGNECKER,112.34-1-16,330 LONGNECKER,14206.0,210 ONE FAMILY DWELLING,360290024002,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290024002
254,1001753593,2022-12-14,12/20/2022 10:20:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,305,LONGNECKER, ,Buffalo,NEW YORK,14206,112.34-2-38,"(42.89329459540729, -78.80815858401779)",42.89329459540729,-78.80815858401779,LOVEJOY,District C,24.0,2,2004,Lovejoy,-8772884.516,5295745.3105,24,4,4003,2400,36029002400,360290024002,360290024002004,112.34-2-38 305 LONGNECKER,112.34-2-38,305 LONGNECKER,14206.0,220 TWO FAMILY DWELLING,360290024002,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290024002
255,1001753941,2022-12-15,12/21/2022 01:34:00 PM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,33,KENT, ,Buffalo,NEW YORK,14212,112.37-3-4,"(42.89182578622202, -78.83485027355361)",42.89182578622202,-78.83485027355361,FILLMORE,District C,16.01,1,1015,Broadway Fillmore,-8775855.826,5295522.1333,16,3,3004,1601,36029001601,360290016011,360290016011015,112.37-3-4 33 KENT,112.37-3-4,33 KENT,14212.0,220 TWO FAMILY DWELLING,360290016011,Animals (Req_Serv),Issues related to animals and pests,360290016011
256,1001753458,2022-12-13,12/15/2022 01:51:00 PM,Closed,Dept of Public Works,Sanitation,Pick and Pay (Req_Serv),Property,117,KENT, ,Buffalo,NEW YORK,14212,112.37-5-6,"(42.892052443995624, -78.8318793822558)",42.89205244399562,-78.8318793822558,FILLMORE,District C,16.01,1,1022,Broadway Fillmore,-8775525.107,5295556.5723,16,3,3006,1601,36029001601,360290016011,360290016011022,112.37-5-6 117 KENT,112.37-5-6,117 KENT,14212.0,230 THREE FAMILY DWELLING,360290016011,Pick and Pay (Req_Serv),Issues related to garbage/recycling collection,360290016011
