index,Case Reference,Open Date,Closed Date,Status,Subject,Reason,Type,Object Type,Address Number,Address Line 1,Address Line 2,City,State,Zipcode_x,Property ID,Location,Latitude,Longitude,Council District,Police District,Census Tract,Census Block Group,Census Block,Neighborhood,X Coordinate,Y Coordinate,2010 Census Tract,2010 Census Block Group,2010 Census Block,TRACTCE20,GEOID20_tract,GEOID20_blockgroup_x,GEOID20_block,Property_Address,Print Key,Address,Zipcode_y,filter_id,GEOID20_blockgroup_y,type,category,Geography
1692,1001761841,2023-01-05,01/07/2023 07:29:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,399,ELMWOOD SOUTH, ,Buffalo,NEW YORK,14202,111.22-10-8.1,"(42.89666386826063, -78.87617392658544)",42.89666386826063,-78.87617392658544,FILLMORE,District B,68.01,1,1010,Allentown,-8780455.961,5296257.2757,68,2,2009,006801,36029006801,360290068011,360290068011010,111.22-10-8.1 399 ELMWOOD SOUTH,111.22-10-8.1,399 ELMWOOD SOUTH,14201.0,230 THREE FAMILY DWELLING,360290068011,Garbage Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290068011
1693,1001761417,2023-01-04,01/10/2023 10:32:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,471,DELAWARE, ,Buffalo,NEW YORK,14202,111.22-3-9,"(42.89704909451755, -78.87436956806349)",42.89704909451755,-78.87436956806349,FILLMORE,District B,68.01,1,1003,Allentown,-8780255.1,5296315.8128,68,2,2003,006801,36029006801,360290068011,360290068011003,111.22-3-9 471 DELAWARE,111.22-3-9,471 DELAWARE,14202.0,481 DOWNTOWN ROW TYPE (W/COMMON WALL),360290068011,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290068011
1694,1001755396,2022-12-22,12/29/2022 09:33:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,2,PEARL NORTH, ,Buffalo,NEW YORK,14202,111.22-6-2,"(42.896950159499255, -78.87224913451294)",42.896950159499255,-78.87224913451294,FILLMORE,District B,68.01,1,1005,Allentown,-8780019.054,5296300.779,68,2,2005,006801,36029006801,360290068011,360290068011005,111.22-6-2 2 PEARL NORTH,111.22-6-2,2 PEARL NORTH,14202.0,411 APARTMENT,360290068011,Housing Violations (Req_Serv),Issues related to housing,360290068011
1695,1001763652,2023-01-11,01/11/2023 11:42:00 AM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,401,FRANKLIN, ,Buffalo,NEW YORK,14202,111.22-8-28.1,"(42.89600818580016, -78.87299697613476)",42.89600818580016,-78.87299697613476,FILLMORE,District B,68.01,1,1007,Allentown,-8780102.304,5296157.642,68,2,2007,006801,36029006801,360290068011,360290068011007,111.22-8-28.1 401 FRANKLIN,111.22-8-28.1,401 FRANKLIN,14202.0,482 DOWNTOWN ROW TYPE (DETACHED),360290068011,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290068011
1696,1001762839,2023-01-09,01/17/2023 03:45:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,410,FRANKLIN, ,Buffalo,NEW YORK,14202,111.22-9-6,"(42.89647082021266, -78.87358597592696)",42.89647082021266,-78.87358597592696,FILLMORE,District B,68.01,1,1008,Allentown,-8780167.871,5296227.9411,68,2,2008,006801,36029006801,360290068011,360290068011008,111.22-9-6 410 FRANKLIN,111.22-9-6,410 FRANKLIN,14202.0,220 TWO FAMILY DWELLING,360290068011,Housing Violations (Req_Serv),Issues related to housing,360290068011
1697,1001759867,2022-12-30,12/30/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,392,FRANKLIN, ,Buffalo,NEW YORK,14202,111.22-9-9.1,"(42.896020311277475, -78.87375021140977)",42.89602031127748,-78.87375021140977,FILLMORE,District B,68.01,1,1008,Allentown,-8780186.154,5296159.4845,68,2,2008,006801,36029006801,360290068011,360290068011008,111.22-9-9.1 392 FRANKLIN,111.22-9-9.1,392 FRANKLIN,14202.0,482 DOWNTOWN ROW TYPE (DETACHED),360290068011,Fallen Tree Inspection (Req_Serv),Issues related to trees,360290068011
1698,1001755707,2022-12-25,01/06/2023 05:10:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,172,GOODELL, ,Buffalo,NEW YORK,14203,111.23-3-7,"(42.89580738828579, -78.86607445489082)",42.89580738828579,-78.86607445489082,ELLICOTT,District B,25.02,1,1006,Fruit Belt,-8779331.691,5296127.1291,25.02,1,1006,002502,36029002502,360290025021,360290025021006,111.23-3-7 172 GOODELL,111.23-3-7,172 GOODELL,14203.0,411 APARTMENT,360290025021,Street Snow Plowing (Req_Serv),Issues related to snow,360290025021
1699,1001755169,2022-12-21,12/29/2022 07:59:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,674,ELLICOTT, ,Buffalo,NEW YORK,14203,111.23-8-1,"(42.89672178556951, -78.86872761788639)",42.89672178556951,-78.86872761788639,ELLICOTT,District B,25.02,1,1008,Fruit Belt,-8779627.04,5296266.0763,25.02,1,1008,002502,36029002502,360290025021,360290025021008,111.23-8-1 674 ELLICOTT,111.23-8-1,674 ELLICOTT,14203.0,482 DOWNTOWN ROW TYPE (DETACHED),360290025021,Recycling Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290025021
1700,1001759748,2022-12-30,01/06/2023 04:48:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,865,MICHIGAN, ,Buffalo,NEW YORK,14203,111.24-10-1.1,"(42.896190083336, -78.86383603055563)",42.896190083336,-78.86383603055563,ELLICOTT,District B,25.02,1,1004,Fruit Belt,-8779082.511,5296185.2816,25.02,1,1004,002502,36029002502,360290025021,360290025021004,111.24-10-1.1 865 MICHIGAN,111.24-10-1.1,865 MICHIGAN,14203.0,411 APARTMENT,360290025021,Street Snow Plowing (Req_Serv),Issues related to snow,360290025021
1701,1001757459,2022-12-27,01/06/2023 04:48:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,113,LOCUST, ,Buffalo,NEW YORK,14204,111.24-5-20.11,"(42.89682850889466, -78.86077458773738)",42.89682850889466,-78.86077458773738,ELLICOTT,District B,31,2,2011,Fruit Belt,-8778741.712,5296282.2933,31,2,2011,003100,36029003100,360290031002,360290031002011,111.24-5-20.11 113 LOCUST,111.24-5-20.11,113 LOCUST,14204.0,210 ONE FAMILY DWELLING,360290031002,Street Snow Plowing (Req_Serv),Issues related to snow,360290031002
1702,1001757063,2022-12-27,01/06/2023 04:49:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,167,LOCUST, ,Buffalo,NEW YORK,14204,111.24-5-36.21,"(42.898190839781606, -78.86032201332809)",42.898190839781606,-78.86032201332809,ELLICOTT,District B,31,2,2011,Fruit Belt,-8778691.331,5296489.309,31,2,2011,003100,36029003100,360290031002,360290031002011,111.24-5-36.21 167 LOCUST,111.24-5-36.21,167 LOCUST,14204.0,210 ONE FAMILY DWELLING,360290031002,Street Snow Plowing (Req_Serv),Issues related to snow,360290031002
1703,1001758526,2022-12-28,01/06/2023 10:06:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,167,LOCUST, ,Buffalo,NEW YORK,14204,111.24-5-36.21,"(42.898190839781606, -78.86032201332809)",42.898190839781606,-78.86032201332809,ELLICOTT,District B,31,2,2011,Fruit Belt,-8778691.331,5296489.309,31,2,2011,003100,36029003100,360290031002,360290031002011,111.24-5-36.21 167 LOCUST,111.24-5-36.21,167 LOCUST,14204.0,210 ONE FAMILY DWELLING,360290031002,Street Snow Plowing (Req_Serv),Issues related to snow,360290031002
1704,1001759096,2022-12-29,01/06/2023 04:31:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,67,LEMON, ,Buffalo,NEW YORK,14204,111.24-6-19,"(42.8961457914263, -78.85995588634334)",42.8961457914263,-78.85995588634334,ELLICOTT,District B,25.02,1,1000,Fruit Belt,-8778650.574,5296178.5514,25.02,1,1000,002502,36029002502,360290025021,360290025021000,111.24-6-19 67 LEMON,111.24-6-19,67 LEMON,14204.0,210 ONE FAMILY DWELLING,360290025021,Street Snow Plowing (Req_Serv),Issues related to snow,360290025021
1705,1001759263,2022-12-29,01/03/2023 10:56:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,77,LEMON, ,Buffalo,NEW YORK,14204,111.24-6-22.11,"(42.89641291700806, -78.85986867025903)",42.89641291700806,-78.85986867025903,ELLICOTT,District B,25.02,1,1000,Fruit Belt,-8778640.865,5296219.1421,25.02,1,1000,002502,36029002502,360290025021,360290025021000,111.24-6-22.11 77 LEMON,111.24-6-22.11,77 LEMON,14204.0,210 ONE FAMILY DWELLING,360290025021,Street Snow Plowing (Req_Serv),Issues related to snow,360290025021
1706,1001758353,2022-12-28,01/06/2023 10:26:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,77,LEMON, ,Buffalo,NEW YORK,14204,111.24-6-22.11,"(42.89641291700806, -78.85986867025903)",42.89641291700806,-78.85986867025903,ELLICOTT,District B,25.02,1,1000,Fruit Belt,-8778640.865,5296219.1421,25.02,1,1000,002502,36029002502,360290025021,360290025021000,111.24-6-22.11 77 LEMON,111.24-6-22.11,77 LEMON,14204.0,210 ONE FAMILY DWELLING,360290025021,Street Snow Plowing (Req_Serv),Issues related to snow,360290025021
1707,1001761343,2023-01-04,02/28/2023 03:51:00 PM,Closed,DPIS,Housing,Electrical Issue (Req_Serv),Property,79,LEMON, ,Buffalo,NEW YORK,14204,111.24-6-22.121,"(42.896564859672715, -78.85980828155122)",42.89656485967272,-78.85980828155122,ELLICOTT,District B,25.02,1,1000,Fruit Belt,-8778634.143,5296242.2305,25.02,1,1000,002502,36029002502,360290025021,360290025021000,111.24-6-22.121 79 LEMON,111.24-6-22.121,79 LEMON,14204.0,210 ONE FAMILY DWELLING,360290025021,Electrical Issue (Req_Serv),Issues related to housing,360290025021
1708,505128-1001761628,2023-01-04,01/06/2023 07:19:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,117,MULBERRY, ,Buffalo,NEW YORK,14204,111.24-8-36,"(42.896582701203336, -78.86185201182732)",42.896582701203336,-78.86185201182732,ELLICOTT,District B,25.02,1,1002,Fruit Belt,-78.8619,42.89662,25.02,1,1002,002502,36029002502,360290025021,360290025021002,111.24-8-36 117 MULBERRY,111.24-8-36,117 MULBERRY,14204.0,220 TWO FAMILY DWELLING,360290025021,Garbage Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290025021
1709,1001763202,2023-01-09,01/19/2023 01:39:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,86,LOCUST, ,Buffalo,NEW YORK,14204,111.24-8-6.11,"(42.89619695638705, -78.86160461210275)",42.89619695638705,-78.86160461210275,ELLICOTT,District B,25.02,1,1002,Fruit Belt, , ,25.02,1,1002,002502,36029002502,360290025021,360290025021002,111.24-8-6.11 86 LOCUST,111.24-8-6.11,86 LOCUST,14204.0,210 ONE FAMILY DWELLING,360290025021,Streetlights (Req_Serv),Issues related to roads and parking,360290025021
1710,1001761551,2023-01-04,01/17/2023 01:29:00 PM,Closed,Dept of Public Works,Rodent_Pest Control,Pest (Req_Serv),Property,38,PEACH, ,Buffalo,NEW YORK,14204,111.25-11-3.12,"(42.896420344358454, -78.85846788012792)",42.89642034435845,-78.85846788012792,ELLICOTT,District B,25.02,3,3006,Fruit Belt,-8778484.93,5296220.2707,25.02,2,2005,002502,36029002502,360290025023,360290025023006,111.25-11-3.12 38 PEACH,111.25-11-3.12,38 PEACH,14204.0,210 ONE FAMILY DWELLING,360290025023,Pest (Req_Serv),Issues related to animals and pests,360290025023
1711,1001759011,2022-12-29,12/29/2022 10:24:00 AM,Closed,Dept of Public Works,Forestry,Fallen Tree Blocking RoW (Req_Serv),Property,58,GRAPE, ,Buffalo,NEW YORK,14204,111.25-3-12,"(42.89746297237367, -78.85711158590752)",42.89746297237367,-78.85711158590752,ELLICOTT,District B,31,2,2008,Fruit Belt,-8778333.947,5296378.7037,31,2,2008,003100,36029003100,360290031002,360290031002008,111.25-3-12 58 GRAPE,111.25-3-12,58 GRAPE,14204.0,210 ONE FAMILY DWELLING,360290031002,Fallen Tree Blocking RoW (Req_Serv),Issues related to trees,360290031002
1712,1001762980,2023-01-09,01/24/2023 08:59:00 AM,Closed,Dept of Public Works,Sanitation,Totes Combo (Req_Serv),Property,73,PEACH, ,Buffalo,NEW YORK,14204,111.25-3-28,"(42.89724660402954, -78.85756336110695)",42.89724660402954,-78.85756336110695,ELLICOTT,District B,31,2,2008,Fruit Belt,-8778384.239,5296345.8252,31,2,2008,003100,36029003100,360290031002,360290031002008,111.25-3-28 73 PEACH,111.25-3-28,73 PEACH,14204.0,210 ONE FAMILY DWELLING,360290031002,Totes Combo (Req_Serv),Issues related to garbage/recycling collection,360290031002
1713,1001755603,2022-12-24,12/29/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Fallen Tree Inspection (Req_Serv),Property,67,GRAPE, ,Buffalo,NEW YORK,14204,111.25-4-28,"(42.89757131242079, -78.85643562325822)",42.89757131242079,-78.85643562325822,ELLICOTT,District B,31,2,2012,Fruit Belt,-8778258.699,5296395.1668,31,2,2012,003100,36029003100,360290031002,360290031002012,111.25-4-28 67 GRAPE,111.25-4-28,67 GRAPE,14204.0,210 ONE FAMILY DWELLING,360290031002,Fallen Tree Inspection (Req_Serv),Issues related to trees,360290031002
1714,1001755604,2022-12-24,12/29/2022 10:05:00 PM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Property,67,GRAPE, ,Buffalo,NEW YORK,14204,111.25-4-28,"(42.89757131242079, -78.85643562325822)",42.89757131242079,-78.85643562325822,ELLICOTT,District B,31,2,2012,Fruit Belt,-8778258.699,5296395.1668,31,2,2012,003100,36029003100,360290031002,360290031002012,111.25-4-28 67 GRAPE,111.25-4-28,67 GRAPE,14204.0,210 ONE FAMILY DWELLING,360290031002,Tree Removal (Req_SERV),Issues related to trees,360290031002
1715,1001754694,2022-12-20,12/20/2022 11:52:00 AM,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,242,JOHNSON ST, ,Buffalo,NEW YORK,14211,111.26-2-12,"(42.89780538608181, -78.84867930380452)",42.89780538608181,-78.84867930380452,ELLICOTT,District C,166,4,4001,Broadway Fillmore,-8777395.268,5296430.7359,166,4,4001,016600,36029016600,360290166004,360290166004001,111.26-2-12 242 JOHNSON ST,111.26-2-12,242 JOHNSON ST,14211.0,210 ONE FAMILY DWELLING,360290166004,Street Salting (Req_Serv),Issues related to snow,360290166004
1716,1001761149,2023-01-04,01/05/2023 06:39:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,224,JOHNSON ST, ,Buffalo,NEW YORK,14211,111.26-2-18,"(42.897271372031895, -78.84867188394713)",42.897271372031895,-78.84867188394713,ELLICOTT,District C,166,4,4001,Broadway Fillmore,-8777394.443,5296349.5886,166,4,4001,016600,36029016600,360290166004,360290166004001,111.26-2-18 224 JOHNSON ST,111.26-2-18,224 JOHNSON ST,14211.0,220 TWO FAMILY DWELLING,360290166004,Garbage Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290166004
1717,1001760521,2023-01-03,01/04/2023 02:43:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Property,224,JOHNSON ST, ,Buffalo,NEW YORK,14211,111.26-2-18,"(42.897271372031895, -78.84867188394713)",42.897271372031895,-78.84867188394713,ELLICOTT,District C,166,4,4001,Broadway Fillmore,-8777394.443,5296349.5886,166,4,4001,016600,36029016600,360290166004,360290166004001,111.26-2-18 224 JOHNSON ST,111.26-2-18,224 JOHNSON ST,14211.0,220 TWO FAMILY DWELLING,360290166004,Recycling Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290166004
1718,1001761949,2023-01-05,01/19/2023 01:39:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,166,GREY, ,Buffalo,NEW YORK,14211,111.26-3-34,"(42.895372343158556, -78.85010702460117)",42.89537234315856,-78.85010702460117,ELLICOTT,District C,166,4,4002,Broadway Fillmore,-8777554.202,5296061.0236,166,4,4002,016600,36029016600,360290166004,360290166004002,111.26-3-34 166 GREY,111.26-3-34,166 GREY,14211.0,220 TWO FAMILY DWELLING,360290166004,Streetlights (Req_Serv),Issues related to roads and parking,360290166004
1719,1001764233,2023-01-12,01/17/2023 01:50:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,567,ADAMS, ,Buffalo,NEW YORK,14211,111.26-3-38.1,"(42.89564252432321, -78.85065384282265)",42.89564252432321,-78.85065384282265,ELLICOTT,District C,166,4,4002,Broadway Fillmore,-8777615.074,5296102.0782,166,4,4002,016600,36029016600,360290166004,360290166004002,111.26-3-38.1 567 ADAMS,111.26-3-38.1,567 ADAMS,14211.0,210 ONE FAMILY DWELLING,360290166004,Totes Replace (Req_Serv),Issues related to garbage/recycling collection,360290166004
1720,1001759343,2022-12-29,01/06/2023 04:43:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,612,ADAMS, ,Buffalo,NEW YORK,14211,111.26-4-9.1,"(42.89672163556821, -78.85112888282063)",42.89672163556821,-78.85112888282063,ELLICOTT,District C,166,4,4003,Broadway Fillmore,-8777667.955,5296266.053,166,4,4003,016600,36029016600,360290166004,360290166004003,111.26-4-9.1 612 ADAMS,111.26-4-9.1,612 ADAMS,14211.0,210 ONE FAMILY DWELLING,360290166004,Street Snow Plowing (Req_Serv),Issues related to snow,360290166004
1721,1001758025,2022-12-28,01/06/2023 09:00:00 AM,Closed,Dept of Public Works,Animal Shelter,Animals (Req_Serv),Property,749,JEFFERSON, ,Buffalo,NEW YORK,14211,111.26-5-27,"(42.895517359432766, -78.8536792041729)",42.895517359432766,-78.8536792041729,ELLICOTT,District C,166,4,4004,Broadway Fillmore,-8777951.856,5296083.0591,166,4,4004,016600,36029016600,360290166004,360290166004004,111.26-5-27 749 JEFFERSON,111.26-5-27,749 JEFFERSON,14204.0,486 ONE STORY SMALL STRUCTURE,360290166004,Animals (Req_Serv),Issues related to animals and pests,360290166004
1722,1001761174,2023-01-04,01/05/2023 06:43:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,162,FOX, ,Buffalo,NEW YORK,14211,111.27-2-19,"(42.89610683558519, -78.84618717938784)",42.89610683558519,-78.84618717938784,ELLICOTT,District C,166,3,3005,Broadway Fillmore,-8777117.846,5296172.6315,166,3,3006,016600,36029016600,360290166003,360290166003005,111.27-2-19 162 FOX,111.27-2-19,162 FOX,14211.0,210 ONE FAMILY DWELLING,360290166003,Garbage Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290166003
1723,1001761177,2023-01-04,01/20/2023 12:36:00 PM,Closed,Dept of Public Works,Sanitation,Totes Deliver (Req_Serv),Property,162,FOX, ,Buffalo,NEW YORK,14211,111.27-2-19,"(42.89610683558519, -78.84618717938784)",42.89610683558519,-78.84618717938784,ELLICOTT,District C,166,3,3005,Broadway Fillmore,-8777117.846,5296172.6315,166,3,3006,016600,36029016600,360290166003,360290166003005,111.27-2-19 162 FOX,111.27-2-19,162 FOX,14211.0,210 ONE FAMILY DWELLING,360290166003,Totes Deliver (Req_Serv),Issues related to garbage/recycling collection,360290166003
1724,1001755877,2022-12-26,01/06/2023 05:10:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,193,GUILFORD, ,Buffalo,NEW YORK,14211,111.27-5-26,"(42.89750243663548, -78.84312411236532)",42.89750243663548,-78.84312411236532,FILLMORE,District C,166,3,3003,Broadway Fillmore,-8776776.866,5296384.7003,166,3,3003,016600,36029016600,360290166003,360290166003003,111.27-5-26 193 GUILFORD,111.27-5-26,193 GUILFORD,14211.0,210 ONE FAMILY DWELLING,360290166003,Street Snow Plowing (Req_Serv),Issues related to snow,360290166003
1725,1001761077,2023-01-04,01/04/2023 12:51:00 PM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,749,SYCAMORE, ,Buffalo,NEW YORK,14212,111.27-6-7.1,"(42.895964185955776, -78.8436695597794)",42.895964185955776,-78.8436695597794,FILLMORE,District C,166,1,1004,Broadway Fillmore,-8776837.586,5296150.9553,166,1,1004,016600,36029016600,360290166001,360290166001004,111.27-6-7.1 749 SYCAMORE,111.27-6-7.1,749 SYCAMORE,14212.0,210 ONE FAMILY DWELLING,360290166001,Garbage Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290166001
1726,1001755519,2022-12-23,01/06/2023 05:10:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,32,STANISLAUS, ,Buffalo,NEW YORK,14212,111.28-2-14,"(42.89749083954764, -78.83791584863661)",42.89749083954764,-78.83791584863661,FILLMORE,District C,27.03,1,1009,Broadway Fillmore,-8776197.084,5296382.9379,27.02,4,4002,002703,36029002703,360290027031,360290027031009,111.28-2-14 32 STANISLAUS,111.28-2-14,32 STANISLAUS,14212.0,220 TWO FAMILY DWELLING,360290027031,Street Snow Plowing (Req_Serv),Issues related to snow,360290027031
1727,1001761033,2023-01-03,01/19/2023 01:39:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Property,18,STANISLAUS, ,Buffalo,NEW YORK,14212,111.28-2-18,"(42.89744081742887, -78.83837163238681)",42.89744081742887,-78.83837163238681,FILLMORE,District C,27.03,1,1009,Broadway Fillmore,-8776247.822,5296375.3366,27.02,4,4002,002703,36029002703,360290027031,360290027031009,111.28-2-18 18 STANISLAUS,111.28-2-18,18 STANISLAUS,14212.0,210 ONE FAMILY DWELLING,360290027031,Streetlights (Req_Serv),Issues related to roads and parking,360290027031
1728,1001759385,2022-12-29,01/06/2023 04:43:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,35,STANISLAUS, ,Buffalo,NEW YORK,14212,111.28-3-10.1,"(42.89705632185965, -78.83758888350097)",42.89705632185965,-78.83758888350097,FILLMORE,District C,27.03,1,1012,Broadway Fillmore,-8776154.629,5296322.9575,27.02,4,4004,002703,36029002703,360290027031,360290027031012,111.28-3-10.1 35 STANISLAUS,111.28-3-10.1,35 STANISLAUS,14212.0,220 TWO FAMILY DWELLING,360290027031,Street Snow Plowing (Req_Serv),Issues related to snow,360290027031
1729,1001756330,2022-12-26,12/30/2022 09:11:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,100,BECK, ,Buffalo,NEW YORK,14212,111.28-3-12.1,"(42.89650239151387, -78.8376311856454)",42.89650239151387,-78.8376311856454,FILLMORE,District C,27.03,1,1012,Broadway Fillmore,-8776165.396,5296232.7374,27.02,4,4004,002703,36029002703,360290027031,360290027031012,111.28-3-12.1 100 BECK,111.28-3-12.1,100 BECK,14212.0,411 APARTMENT,360290027031,Housing Violations (Req_Serv),Issues related to housing,360290027031
1730,1001761255,2023-01-04,01/05/2023 09:13:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,100,BECK, ,Buffalo,NEW YORK,14212,111.28-3-12.1,"(42.89650239151387, -78.8376311856454)",42.89650239151387,-78.8376311856454,FILLMORE,District C,27.03,1,1012,Broadway Fillmore,-8776165.396,5296232.7374,27.02,4,4004,002703,36029002703,360290027031,360290027031012,111.28-3-12.1 100 BECK,111.28-3-12.1,100 BECK,14212.0,411 APARTMENT,360290027031,Housing Violations (Req_Serv),Issues related to housing,360290027031
1731,1001755192,2022-12-21,01/06/2023 05:18:00 PM,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,100,BECK, ,Buffalo,NEW YORK,14212,111.28-3-12.1,"(42.89650239151387, -78.8376311856454)",42.89650239151387,-78.8376311856454,FILLMORE,District C,27.03,1,1012,Broadway Fillmore,-8776165.396,5296232.7374,27.02,4,4004,002703,36029002703,360290027031,360290027031012,111.28-3-12.1 100 BECK,111.28-3-12.1,100 BECK,14212.0,411 APARTMENT,360290027031,Street Salting (Req_Serv),Issues related to snow,360290027031
1732,1001756033,2022-12-26,01/06/2023 05:10:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,100,BECK, ,Buffalo,NEW YORK,14212,111.28-3-12.1,"(42.89650239151387, -78.8376311856454)",42.89650239151387,-78.8376311856454,FILLMORE,District C,27.03,1,1012,Broadway Fillmore,-8776165.396,5296232.7374,27.02,4,4004,002703,36029002703,360290027031,360290027031012,111.28-3-12.1 100 BECK,111.28-3-12.1,100 BECK,14212.0,411 APARTMENT,360290027031,Street Snow Plowing (Req_Serv),Issues related to snow,360290027031
1733,1001754985,2022-12-21,01/06/2023 05:18:00 PM,Closed,Dept of Public Works,Streets,Street Salting (Req_Serv),Property,87,BECK, ,Buffalo,NEW YORK,14212,111.28-3-20,"(42.896118677475854, -78.8368970715916)",42.896118677475854,-78.8368970715916,FILLMORE,District C,27.03,1,1013,Broadway Fillmore,-8776083.675,5296174.4307,27.02,4,4005,002703,36029002703,360290027031,360290027031013,111.28-3-20 87 BECK,111.28-3-20,87 BECK,14212.0,210 ONE FAMILY DWELLING,360290027031,Street Salting (Req_Serv),Issues related to snow,360290027031
1734,1001757745,2022-12-28,01/06/2023 10:08:00 AM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,87,BECK, ,Buffalo,NEW YORK,14212,111.28-3-20,"(42.896118677475854, -78.8368970715916)",42.896118677475854,-78.8368970715916,FILLMORE,District C,27.03,1,1013,Broadway Fillmore,-8776083.675,5296174.4307,27.02,4,4005,002703,36029002703,360290027031,360290027031013,111.28-3-20 87 BECK,111.28-3-20,87 BECK,14212.0,210 ONE FAMILY DWELLING,360290027031,Street Snow Plowing (Req_Serv),Issues related to snow,360290027031
1735,1001763834,2023-01-11,01/13/2023 08:57:00 AM,Closed,Dept of Public Works,Sanitation,Garbage Missed Pick Up (Req_Serv),Property,89,BECK, ,Buffalo,NEW YORK,14212,111.28-3-21,"(42.896200731107804, -78.83689594108465)",42.89620073110781,-78.83689594108465,FILLMORE,District C,27.03,1,1013,Broadway Fillmore,-8776083.549,5296186.8991,27.02,4,4005,002703,36029002703,360290027031,360290027031013,111.28-3-21 89 BECK,111.28-3-21,89 BECK,14212.0,210 ONE FAMILY DWELLING,360290027031,Garbage Missed Pick Up (Req_Serv),Issues related to garbage/recycling collection,360290027031
1736,1001757306,2022-12-27,01/06/2023 04:48:00 PM,Closed,Dept of Public Works,Streets,Street Snow Plowing (Req_Serv),Property,33,STANISLAUS, ,Buffalo,NEW YORK,14212,111.28-3-9,"(42.89701952727785, -78.83787900884913)",42.89701952727785,-78.83787900884913,FILLMORE,District C,27.03,1,1012,Broadway Fillmore,-8776192.983,5296311.319,27.02,4,4004,002703,36029002703,360290027031,360290027031012,111.28-3-9 33 STANISLAUS,111.28-3-9,33 STANISLAUS,14212.0,220 TWO FAMILY DWELLING,360290027031,Street Snow Plowing (Req_Serv),Issues related to snow,360290027031
