his_num_311_per_property,neighbor_his_num_per_property,snow_depth,percent_below_poverty,percent_civilian_unemployed,per_capita_income,percent_no_highschool,percent_65older,percent_17younger,percent_household_disability,percent_single_parent_household,percent_minority,percent_notwell_english,percent_singleunits,percent_multiunit,percent_mobile_homes,percent_owneroccupiedunit,percent_crowding,percent_group_quarters,median_year_properties_built,median_value_properties_built,percent_no_vehicle,lon,lat
42.57206208,74.56772515,93.52299891,0.112535613,0.039630119,32434,0.180469716,0.150997151,0.185185185,0.370300752,0.219895288,0.946581197,0.010542169,0.373722628,0,0.026277372,0.426691729,0.071428571,0,1926,56000,0.133458647,1089638.61,1066146.805
36.69354839,32.95963162,85.46955811,0.250340136,0.023489933,28347,0.174664107,0.219047619,0.246258503,0.254681648,0.407692308,1,0.066255778,0.501305483,0,0,0.460674157,0.041198502,0,1920,46000,0.314606742,1085922.955,1070767.731
32.15547703,37.2304177,86.64141549,0.239179954,0,29800,0.205729167,0.264236902,0.086560364,0.288732394,1,0.870159453,0,0.659638554,0,0,0.602112676,0,0,1925,49000,0.207746479,1086027.933,1069511.288
36.21399177,41.12471851,82.72535094,0.481624758,0.191780822,14636,0,0.119922631,0.352030948,0.468965517,0.657657658,1,0,0.594771242,0,0,0.248275862,0,0,1925,48000,0.562068966,1085971.37,1068003.077
38.34951456,41.18143867,81.13084027,0.770715096,0.047058824,7710,0.189368771,0.077185017,0.561861521,0.54,1,0.989784336,0.02247191,0.856502242,0,0,0.57,0,0,1921,40000,0.46,1084428.691,1069472.458
42.72997033,36.8757619,78.9286,0.360561056,0.225512528,16556,0.137829912,0.073432343,0.339933993,0.498714653,0.912621359,0.992574257,0.029676259,0.740088106,0.028634361,0,0.411311054,0,0,1920,46000,0.205655527,1084746.708,1070434.27
37.41721854,27.17900059,78.12619635,0.299657534,0,16933,0.066298343,0.155821918,0.272260274,0.041152263,0.264150943,0.511986301,0,0.384057971,0,0,0.300411523,0,0.011986301,1928,68000,0.267489712,1088674.685,1074031.394
31.12582781,31.19144568,77.86887133,0.5,0.045714286,34801,0.042600897,0.137982196,0.212166172,0.66873065,1,0.890207715,0,0.729050279,0,0,0.458204334,0,0,1925,47000,0.13622291,1087526.065,1072406.385
33.22147651,34.03079177,77.86814752,0,0.092592593,30884,0.146226415,0.105802048,0.180887372,0.071823204,1,0.802047782,0,0.900552486,0,0,0.325966851,0,0,1925,48500,0,1087523.351,1073271.215
22.61904762,37.24273864,78.03309154,0.051383399,0,38637,0,0.304347826,0.113306983,0.207756233,1,0.363636364,0,0.933518006,0,0,0.745152355,0,0,1942,170500,0.08033241,1089990.823,1073557.621
29.45205479,37.01522393,77.86800745,0.333900613,0,20211,0.170437406,0.094622192,0.306671205,0.292145594,0.857798165,0.755956433,0,0.608192342,0,0,0.462643678,0,0,1926,64000,0,1087524.159,1074133.036
27.43362832,33.90510295,88.91869408,0.382746051,0,15461,0.098920863,0.17253949,0.278250304,0.185303514,0.310043668,1,0,0.704188482,0,0,0.24600639,0,0,1925,45000,0.194888179,1087417.401,1071333.758
23.42342342,35.02298759,78.71031252,0.466592428,0.130563798,10327,0.068571429,0.016703786,0.521158129,0.218518519,0.43872549,0.877505568,0.033169533,0.640740741,0,0,0.307407407,0.162962963,0,1924,48000,0.174074074,1088878.316,1072460.022
42.45614035,35.53868133,87.03105603,0.099250936,0.025044723,26594,0.121765601,0.18071161,0.22752809,0.559322034,0.651982379,0.97752809,0.018072289,0.834422658,0,0,0.690072639,0,0.003745318,1927,47000,0.01937046,1088507.721,1070888.796
41.96185286,56.22313644,89.24640827,0.240618102,0.192307692,21400,0.273781903,0.114790287,0.376379691,0.344387755,0.960912052,0.954746137,0,0.891566265,0,0,0.556122449,0,0,1925,44000,0.079081633,1087385.231,1069670.336
33.9869281,71.32427133,86.51265696,0.252407501,0.011730205,27913,0.065420561,0.177901673,0.216421693,0.439450687,0.700712589,0.876837304,0.021917808,0.597307222,0.014687882,0,0.601747815,0,0,1940,58000,0.220973783,1089225.173,1069492.833
50.88757396,30.62138487,83.97541057,0.065789474,0.033573141,31595,0.074144487,0.200292398,0.141812865,0.255506608,0.762886598,0.934210526,0,0.07751938,0.067829457,0,0.129955947,0,0,1936.5,64000,0.13215859,1089966.608,1071386.909
175,42.19012443,88.8547025,0.669451697,0.223931624,8767,0.214527027,0.041775457,0.363446475,0.588495575,0.730829421,0.93002611,0.006097561,0.172273191,0.055045872,0,0.021017699,0,0.029765013,1950.5,67000,0.547566372,1089313.522,1068105.889
46.31578947,57.7129045,82.54673943,0.17752235,0.385356455,24056,0,0.14559387,0.307790549,0.036144578,0.726804124,0.900383142,0,0.472891566,0,0,0.515060241,0.078313253,0,1945,62000,0.177710843,1087554.434,1067802.516
33.54231975,41.01946659,80.89023575,0.031982942,0.085139319,42130,0.214814815,0.173773987,0.070362473,0.257019438,0.166666667,0.219616205,0,0.440604752,0,0,0.494600432,0,0.046908316,1951,147000,0,1080481.332,1075877.195
41.50943396,41.75638603,78.17198886,0.127721335,0.032943677,40379,0.013143483,0.070503597,0.083453237,0.229802513,0.801724138,0.927338129,0,0.270979021,0.243006993,0,0.378815081,0,0.008633094,1938,149000,0.077199282,1081926.86,1072281.405
35.14739229,33.4955158,80.6355654,0.078089462,0.02345679,52280,0.044585987,0.246398787,0.119787718,0.176012461,0.139240506,0.113722517,0,0.583668005,0.066934404,0,0.788161994,0,0.018195603,1930,203000,0.023364486,1079619.982,1075758.601
47.67932489,42.0098628,84.49765631,0.061320755,0.243902439,79023,0.153005464,0.422169811,0.136792453,0.238095238,0,0.150943396,0,0.679166667,0.320833333,0,0.862433862,0,0,1920,409000,0,1079693.993,1072285.029
57.4912892,34.18441013,86.00403618,0.088724584,0.072434608,40809,0.09984639,0.092916283,0.321987121,0.065420561,0.242957746,0.256669733,0,0.730769231,0,0,0.862928349,0,0.004599816,1917,222000,0,1079831.664,1073595.651
21.56862745,41.21486312,86.05017984,0,0,72700,0,0.246478873,0.122065728,0.204724409,0.653846154,0.084507042,0,1,0,0,1,0,0,1925,240000,0,1079622.611,1074533.16
31.6,37.92349763,80.5371474,0.278145695,0.01179941,31078,0.130750605,0.188741722,0.07781457,0.1886121,0.191489362,0.387417219,0.014900662,0.628205128,0,0,0.644128114,0,0,1930,126000,0.359430605,1081514.661,1077472.794
29.67479675,38.6332985,80.14613429,0.333776596,0,28018,0.032597266,0.049039099,0.089463221,0.168443497,0.930693069,0.423459245,0,0.512048193,0,0,0.23880597,0,0.003313453,1925,113500,0.217484009,1081810.895,1076643.623
50.75757576,37.20276926,79.31945766,0.529980658,0,19392,0,0.032882012,0.099613153,0.197368421,0.831578947,0.502901354,0,0.318181818,0,0,0.252631579,0,0,1920,102500,0.218421053,1082759.242,1075956.587
37.71929825,41.17878788,74.78222493,0.177304965,0.023880597,45626,0,0.173049645,0.266666667,0.210714286,0.079787234,0.320567376,0,0.688271605,0.175925926,0,0.796428571,0,0,1920,193000,0.132142857,1083845.978,1077253.516
42.35924933,36.38691012,77.83377713,0.466666667,0.161184211,26939,0.093306288,0,0.24057971,0.150134048,0.93373494,0.514492754,0.038709677,0.70617284,0,0,0.203753351,0,0,1925,62000,0.174262735,1085480.726,1073046.6
29.5194508,38.00050715,80.38035623,0.305867665,0.17414966,23424,0.162132753,0.083281541,0.280298322,0.297478992,0.671171171,1,0.014388489,0.827941176,0,0,0.537815126,0,0,1925,54000,0.233613445,1085573.854,1071932.306
40.40697674,42.28739986,77.14049323,0.37823372,0,21007,0.014354067,0.029010239,0.014505119,0.142857143,1,0.51109215,0,0.302325581,0,0,0.13283208,0,0.060580205,1925,88000,0.210526316,1085296.534,1074304.462
47.66081871,39.98328442,78.56906156,0.318905156,0.063865546,24480,0,0.091024825,0.164863144,0.149390244,0.857142857,0.953532782,0,0.31875,0.305,0,0.257621951,0,0,1925,70000,0.446646341,1083509.207,1072944.735
50.27322404,42.77542499,79.0110557,0.471319312,0.014412417,16048,0.071969697,0.128051589,0.113772455,0.178835979,1,0.691847075,0,0.432958035,0.09825998,0,0.226455026,0,0.008751727,1920,99000,0.231746032,1083037.316,1074847.421
33.8028169,37.06012402,88.39020488,0.086206897,0.015988372,53398,0.068891281,0.17876588,0.112522686,0.108829569,0.177419355,0.117967332,0,0.388888889,0.034482759,0,0.638603696,0,0.003629764,1920,228000,0.028747433,1076319.226,1074052.759
33.94736842,40.47461638,93.24260629,0.172982885,0.009776536,43497,0.060878244,0.144865526,0.303789731,0.232771822,0.162977867,0.135696822,0,0.53323486,0.206794682,0,0.612557427,0.018376723,0.004889976,1920,246500,0.134762634,1077760.291,1073654.301
45.94594595,32.17634027,80.67730982,0.184194151,0.0602537,45389,0.024227235,0.178856792,0.257529195,0.12312812,0.623306233,0.248924401,0,0.407633588,0.044274809,0,0.642262895,0.038269551,0,1927,231000,0.104825291,1077430.559,1075867.954
36.21621622,33.34854417,90.57234707,0.19047619,0,44587,0.180194805,0.317006803,0.027210884,0.3401222,1,0.20952381,0,0.137380192,0.02715655,0,0.482688391,0,0.008163265,1920,210000,0.226069246,1074682.474,1073564.327
33.52601156,42.66053636,91.78251861,0.144890039,0.038961039,28549,0.042047532,0.172056921,0.243208279,0.367601246,0.281914894,0.287192755,0.014354067,0.171662125,0,0,0.404984424,0,0,1923,206000,0.018691589,1073632.944,1073295.334
33.86363636,35.03796667,83.5616403,0.010943912,0,45702,0.045492839,0.090971272,0.154582763,0.056463596,0.5,0.384404925,0,0.229985444,0.024745269,0,0.487369985,0,0.000683995,1922,198000,0.020802377,1074738.974,1076079.573
32.61339093,38.04918386,87.7706993,0.166391185,0,47307,0.011295181,0.026997245,0.110192837,0.06741573,0.295698925,0.310743802,0,0.118924509,0.165460186,0.020682523,0.342696629,0,0.005509642,1920,211000,0.03258427,1074728.115,1074828.978
44.94047619,33.40384884,88.38231046,0.128834356,0,49169,0.057842047,0.189161554,0,0.265734266,0,0.154396728,0.034764826,0.138486312,0.128824477,0,0.377622378,0,0.003067485,1920,188000,0.031468531,1072874.252,1074245.67
46.68989547,43.7559972,84.80444494,0.227923628,0.058,46630,0.059334298,0.116113744,0.117298578,0.158362989,0.14893617,0.328199052,0.053884712,0.177235772,0.276422764,0,0.286476868,0,0.014218009,1922,160000,0.199288256,1070971.712,1073987.043
45.5026455,34.67397907,81.43855222,0.315508021,0,26164,0.0968523,0.185383244,0.126559715,0.117346939,1,0.278074866,0,0.409756098,0.048780488,0,0.551020408,0.066326531,0.01426025,1926,151000,0.020408163,1071169.47,1076123.241
38.27586207,35.0910268,81.12363957,0.159165752,0.018518519,30436,0.055469954,0.04451683,0.212812161,0.117768595,0.73006135,0.513572204,0,0.466535433,0,0,0.41322314,0,0,1930,125000,0.185950413,1070278.527,1076411.243
32.92517007,33.19270478,82.33417151,0.087373737,0,46045,0.012292563,0.134224864,0.086181278,0.198820556,0.207407407,0.197622585,0.033112583,0.48946925,0.01600674,0,0.609098568,0,0,1946,140000,0.127211457,1076543.759,1077359.2
20,37.12784046,81.51165228,0.553014553,0.057416268,21623,0.121597096,0.108108108,0.303534304,0.287804878,0.279850746,0.681912682,0,0.215885947,0.285132383,0,0.2,0,0,1927,140000,0.358536585,1072902.99,1076950.247
30.65693431,30.40034405,81.43734041,0.151414309,0.057692308,41147,0.039130435,0.212978369,0,0.042959427,0,0.387687188,0,0.181384248,0,0,0.291169451,0,0,1925,147500,0.22673031,1073238.456,1077749.413
33.73015873,39.28325429,84.2794417,0.491628615,0.079002079,28248,0.130584192,0.086494689,0.314871017,0.3974122,0.85971223,0.541729894,0.011111111,0.269421488,0,0,0.249537893,0,0.008345979,1922,181000,0.219963031,1072530.637,1075400.092
43.38235294,42.60752773,89.96931163,0.125822368,0.037546934,44871,0.007658643,0.123355263,0.186677632,0.162046908,0.259911894,0.076480263,0,0.388560158,0,0.041420118,0.665245203,0.049040512,0.022203947,1913.5,281500,0.017057569,1077422.742,1071644.736
63.02083333,46.22874136,87.4286,0.023160763,0.075247525,54436,0,0.187837838,0.160810811,0.125714286,0.230088496,0.233783784,0,0.331775701,0,0,0.56,0,0,1912,226000,0,1078284.196,1070362.112
52.17391304,50.46600312,85.07151246,0.07615894,0,33275,0.056603774,0.097701149,0.221264368,0.303249097,0.142857143,0.58045977,0.004643963,0.137254902,0.111111111,0,0.162454874,0.198555957,0.165229885,1910,238000,0.144404332,1077970.044,1067989.295
38.70967742,49.50141769,88.26705822,0,0.025518341,60958,0.026011561,0.121076233,0.182735426,0.082089552,0.202453988,0.054932735,0,0.557919622,0.14893617,0,0.569651741,0,0,1910,258000,0.029850746,1077109.893,1069555.946
37.05179283,57.20779127,91.3446007,0.277886497,0.040194884,18750,0,0.04871955,0.099937539,0.262295082,1,0.54091193,0.003203075,0.485645933,0,0,0.530054645,0,0.3766396,1917,119000,0.128415301,1076308.266,1065633.237
40.10416667,48.96088977,90.61466276,0.377099237,0.065217391,26037,0.123287671,0.142748092,0.267938931,0.288248337,0.226837061,0.872519084,0.086021505,0.340836013,0,0,0.620842572,0.015521064,0,1916,103000,0.159645233,1077900.95,1065782.391
39.42857143,49.54745928,89.08185471,0.078145695,0.025817556,57743,0,0.085750315,0.151324086,0.261146497,0.313043478,0.292559899,0.024064171,0.461783439,0,0,0.461783439,0,0.041614124,1910,243000,0.031847134,1075736.068,1069633.341
88.88888889,45.47217711,90.08469261,0.473684211,0.112195122,11708,0.142307692,0.078612717,0.005780347,0.349206349,0,0.485549133,0,0.091346154,0.783653846,0,0.211640212,0,0.739884393,1920,253500,0.64021164,1074264.293,1067745.047
40.6779661,50.24419341,92.2030042,0.067035245,0.160443996,76523,0.017369727,0.217000691,0.107118176,0.0968523,0,0.230131306,0.016487455,0.296938776,0.241836735,0,0.437046005,0,0,1934,419000,0.078692494,1072208.496,1070319.236
62.05128205,42.44092941,87.00773864,0.143812709,0.023706897,29451,0.176197836,0.154960981,0.220735786,0.123752495,0.621212121,0.353400223,0,0.045537341,0.327868852,0,0.201596806,0,0.011148272,1924,204000,0.153692615,1070690.936,1072007.023
34.00809717,48.80338451,87.55571318,0.011286682,0.109540636,62776,0.028614458,0.202031603,0.178329571,0.306306306,0,0.266365688,0,0.783783784,0,0,0.915915916,0,0,1920,289000,0.03003003,1070087.766,1070241.909
33.4519573,41.08027568,91.28302951,0.277244987,0,72316,0.069736842,0.204010462,0.211857018,0.308910891,0.111888112,0.096774194,0,0.42883549,0.131238447,0.140480591,0.655445545,0,0.006974717,1920,250000,0.027722772,1074849.145,1072292.993
60,50.5041872,81.47365671,0.227984344,0.116104869,21146,0.326953748,0.089041096,0.286692759,0.224770642,0.646616541,0.35518591,0.075132275,0.183070866,0.090551181,0,0.188073394,0.084862385,0,1900,77000,0.371559633,1067802.446,1072290.28
65.94827586,48.57148762,84.35128114,0.520291363,0.075675676,18872,0.194533762,0.106139438,0.20603538,0.348979592,0.232323232,0.477627471,0.123931624,0.17481203,0.060150376,0,0.132653061,0.059183673,0.003121748,1900,75000,0.495918367,1066509.702,1071246.426
37.16216216,50.04771293,77.05871765,0.488262911,0.064171123,16944,0.055900621,0.067605634,0.351173709,0.379781421,0.248663102,0.582159624,0.091365462,0.326446281,0,0,0.218579235,0.06284153,0.020657277,1900,56000,0.229508197,1065027.118,1070313.198
48.84792627,53.12880374,84.82093113,0.459879206,0,16989,0.059936909,0.006902502,0.366695427,0.223529412,0.024630542,0.552200173,0.238779174,0.082524272,0.186893204,0,0.220588235,0.191176471,0,1913,83000,0.252941176,1068243.873,1070863.621
34.14634146,32.29582577,76.42383162,0.301652893,0.027607362,27917,0.226666667,0.020661157,0.305785124,0.235127479,0.878378378,0.749311295,0.09256662,0.07082153,0,0,0.138810198,0,0,1930,67000,0.354107649,1067808.908,1077775.547
26.31578947,40.75380894,75.64162117,0.088669951,0.095419847,27145,0.154661017,0.285714286,0.177339901,0.476190476,0,0.500821018,0.018062397,0.366300366,0,0,0.798534799,0,0,1961,96000,0.04029304,1066923.89,1076291.122
42.3255814,46.72950334,79.02419421,0.431305537,0.023364486,13781,0.152690864,0.059466849,0.358851675,0.523049645,0.925925926,0.809979494,0.043062201,0.18336163,0.400679117,0,0.124113475,0,0.021189337,1920,84000,0.132978723,1067379.495,1073796.577
42.61363636,46.62956322,75.9595934,0.22783979,0.079522863,17240,0.112849162,0.084044649,0.363755745,0.34416826,0.380252101,0.810242942,0.043055556,0.317073171,0.196747967,0,0.346080306,0,0,1910,66000,0.187380497,1065951.212,1074125.378
36.30952381,34.32068543,80.54410553,0.20609319,0.034946237,30589,0.137019231,0.14516129,0.23297491,0.164556962,1,0.311827957,0,0.111111111,0,0,0.253164557,0,0,1924,85000,0.186708861,1068095.363,1074837.092
70.70707071,40.31525351,72.86600178,0.798722045,0,8725,0.248201439,0.039936102,0.47284345,0.391304348,1,0.931309904,0.308394161,0.106122449,0.359183673,0,0.113043478,0.104347826,0,1920,62000,0.817391304,1064283.931,1075141.665
38.49206349,49.53187348,71.6344464,0.432938856,0,12744,0.478688525,0.024654832,0.194280079,0.295890411,0.792592593,0.695266272,0.074594595,0.26342711,0,0,0.290410959,0,0,1917,68000,0.197260274,1062605.222,1073995.664
48.01061008,49.37043698,71.73799377,0.057004245,0.076013514,18138,0.162790698,0.047907823,0.405093996,0.187096774,0.634390651,0.707095209,0.005832793,0.646551724,0,0,0.367741935,0,0.002425713,1920,63000,0.098924731,1063609.697,1075524.035
31.80952381,34.21730319,71.29381523,0.270058708,0.005319149,27018,0.13093415,0.136986301,0.270058708,0.447108604,0.642004773,0.384540117,0.065565307,0.582984658,0,0.011157601,0.782792666,0.08180536,0,1925,77000,0.104372355,1064075.798,1079049.114
39.0438247,36.73809524,70.806796,0.230499562,0.047091413,22140,0.191435768,0.126205083,0.231375986,0.365630713,0.367768595,0.56266433,0.056657224,0.121359223,0.19579288,0,0.407678245,0.016453382,0.000876424,1927,77000,0.405850091,1063046.521,1079659.95
41.66666667,36.83837256,70.34752685,0.24952381,0,19112,0.340057637,0.099047619,0.257142857,0.402985075,0.391666667,0.807619048,0.220238095,0.357798165,0,0,0.353233831,0,0,1920,76000,0.084577114,1061835.614,1078041.129
47.72036474,42.49956398,70.28950342,0.443249701,0.115183246,18932,0.291233284,0.157706093,0.11827957,0.407925408,0.515151515,0.514934289,0.132616487,0.368534483,0.122844828,0,0.27972028,0.016317016,0,1910,73000,0.596736597,1062602.698,1076168.579
42.93333333,45.61629236,70.68331551,0.351488744,0.078804348,23123,0.209587514,0.11328976,0.249818446,0.179245283,0.400641026,0.543209877,0.11866969,0.582167832,0.015734266,0,0.603773585,0,0,1910,80500,0.169811321,1060960.376,1075089.79
40.562249,46.81349624,70.45858634,0.258928571,0,17821,0.380664653,0.089285714,0.367857143,0.19047619,0.247572816,0.8625,0.100642398,0.428571429,0,0,0.481481481,0,0,1922,74000,0.158730159,1062726.407,1077095.05
29.84293194,42.21225993,71.4301329,0.289237668,0.037433155,16193,0.288088643,0.052729298,0.375789083,0.617177914,0.356926188,0.718158188,0.152073733,0.331346841,0.030989273,0,0.364417178,0,0.001856665,1925,70000,0.309202454,1063833.763,1077875.487
37.56345178,53.15184815,71.3571,0.332635983,0.0625,16767,0.307407407,0.077405858,0.215481172,0.676767677,1,0.148535565,0.033936652,0.572580645,0,0,0.5,0,0,1910,56000,0.035353535,1062466.776,1072746.53
50.25641026,48.64428844,72.490063,0.489192264,0.340720222,15453,0.228464419,0.092150171,0.259385666,0.403076923,0.793859649,0.584755404,0.208718626,0.217877095,0,0,0.4,0.095384615,0,1900,53000,0.335384615,1062576.582,1072040.654
47.16981132,48.51582209,74.43774572,0.145135566,0,35943,0.014204545,0.130781499,0.371610845,0.611538462,0,0.566188198,0,0.428176796,0.099447514,0,0.676923077,0,0,1900,53000,0.273076923,1063453.404,1071697.133
41.54589372,46.44399116,74.37741815,0.412143514,0.186046512,12034,0.11682243,0.014719411,0.234590616,0.322115385,1,0.436062557,0.062811565,0.228365385,0.045673077,0,0.175480769,0,0,1900,53000,0.53125,1063114.521,1070571.419
55,43.19731498,74.81392544,0.529668412,0.090909091,55356,0.194690265,0.177137871,0.157068063,0.512269939,1,0.70069808,0.026809651,0.1875,0.570833333,0,0.136503067,0.087423313,0.006108202,1900,67500,0.549079755,1062260.097,1070010.41
47.67801858,45.6923114,87.45416821,0.298122066,0.10653753,21154,0.114238411,0.066901408,0.232394366,0.358490566,0.650793651,0.737089202,0.042527339,0.385496183,0,0,0.301886792,0,0,1900,77000,0.438679245,1063286.436,1063033.401
75,62.45777519,83.00401895,0.441150045,0,28596,0.177288528,0.035040431,0.208445642,0.576763485,1,0.637915544,0,0.246987952,0.103915663,0,0.510373444,0,0.010781671,1890,125000,0.502074689,1066354.075,1063731.539
56.54450262,59.23833759,89.72751644,0.601147776,0.020325203,12966,0.494871795,0.071736011,0.304160689,0.395604396,0,0.7517934,0.220930233,0.438202247,0,0,0.357142857,0.258241758,0.035868006,1900,111000,0.230769231,1065489.416,1062039.232
92.52336449,58.63550657,85.48897381,0.785507246,0.002597403,15642,0.474418605,0.041545894,0.503381643,0.429708223,0.685220729,0.663768116,0.14941302,0.429928741,0.023752969,0,0.283819629,0.074270557,0,1900,111000,0.188328912,1065698.571,1063686.33
49.76076555,62.19552119,87.52370434,0.2268431,0.02484472,20522,0.299829642,0.073724008,0.351606805,0.128205128,0.568627451,0.54536862,0.026041667,0.596774194,0.05483871,0,0.597069597,0,0.031190926,1900,103000,0.252747253,1064989.094,1063364.305
53.33333333,50.73688356,87.19061134,0.065934066,0.029891304,38452,0,0.073926074,0.210789211,0.212669683,0.274881517,0.244755245,0.021226415,0.142276423,0.101626016,0.036585366,0.307692308,0,0,1900,242000,0,1069105.247,1066257.667
51.87165775,57.13765914,90.6786,0.065491184,0.034220532,49491,0.039246468,0.137376238,0.131188119,0.168674699,0.346153846,0.15470297,0,0.163170163,0.263403263,0,0.306024096,0,0,1900,321000,0.026506024,1069048.146,1064874.024
43.78109453,55.85907566,86.45765814,0.034172662,0,65682,0.052287582,0.25,0.044964029,0.394160584,0,0.176258993,0,0.289256198,0,0,0.551094891,0,0,1900,263000,0.03649635,1067959.37,1064837.689
56.87331536,56.12156716,83.01493647,0.19414744,0.086486486,36403,0.070871722,0.064737616,0.245218244,0.168057211,0.34375,0.276115743,0,0.288442211,0.015075377,0,0.327771156,0.019070322,0.004413928,1900,180000,0.226460072,1067443.523,1065423.195
61.92893401,54.79530018,83.06435124,0.120805369,0,71803,0,0.120805369,0.070469799,0.17218543,1,0.197986577,0.067114094,0.132450331,0.264900662,0,0.377483444,0,0,1900,164000,0.264900662,1067747.972,1066582.718
43.63636364,52.96983294,89.76666807,0.083945435,0.027826087,63309,0.006006006,0.157397692,0.220356768,0.187347932,0,0.053515215,0,0.50921659,0,0,0.542579075,0,0.010493179,1910,397000,0.04136253,1070898.652,1067527.081
42.77108434,60.64342844,84.15578537,0.046812749,0,66362,0.050285714,0.23591213,0.074498567,0.194899818,0.142857143,0.221585482,0.00589391,0.431064572,0.055846422,0,0.559198543,0,0.041069723,1907,364000,0.058287796,1070731.595,1064904.937
56.75675676,56.10026559,87.30163466,0.183168317,0.086092715,73436,0.031690141,0.183168317,0.059405941,0.182186235,0.291666667,0.131188119,0,0.314606742,0.033707865,0,0.453441296,0,0,1915,345000,0.036437247,1070877.924,1065917.95
80.28169014,47.79910793,89.89807247,0.167755991,0.057755776,47262,0,0.065359477,0.227668845,0.148883375,0.688995215,0.416122004,0.032722513,0.161290323,0.193548387,0,0.158808933,0.037220844,0.01416122,1900,315500,0.074441687,1069181.38,1063297.072
74.43181818,54.866278,89.89247733,0.166498486,0.078988942,42869,0.014066496,0.110998991,0.19778002,0.144869215,0.581632653,0.136226034,0,0.289738431,0.018108652,0,0.350100604,0.068410463,0,1900,309500,0.044265594,1068335.55,1063271.327
52.13270142,52.89099977,85.01859605,0.052730697,0.141221374,40736,0.01216545,0.248587571,0.141242938,0.176282051,0.08,0.024482109,0,0.267647059,0.008823529,0,0.532051282,0,0,1900,183000,0.105769231,1067621.99,1063273.074
46.51162791,58.91657565,85.2275038,0.177130045,0.01384083,30290,0,0.235426009,0.096412556,0.073578595,0,0.219730942,0.004587156,0.279761905,0,0,0.401337793,0,0,1900,136500,0.193979933,1066980.729,1063258.799
42.85714286,63.31536031,92.36960627,0.451038576,0.260869565,21019,0.106666667,0.06231454,0.275964392,0.270114943,0.806451613,0.65578635,0.21474359,0.184126984,0.193650794,0,0.201149425,0,0,1900,166000,0.408045977,1067684.176,1061956.637
58.27338129,57.47103607,87.4643,0.054922974,0.009990917,52254,0,0.087073007,0.069658406,0.094052559,0.326923077,0.168117883,0,0.161979753,0.028121485,0,0.387275242,0,0,1900,287000,0.048409405,1068930.291,1061662.285
85.22727273,57.32339436,92.8148764,0.06122449,0,21493,0.190600522,0.083487941,0.278293135,0.121848739,0,0.777365492,0.084033613,0.276515152,0.079545455,0,0.344537815,0.054621849,0,1900,148000,0.12605042,1067373.35,1061465.891
30.2690583,52.0485448,83.81028075,0.011664899,0.023012552,75809,0,0.319194062,0.172852598,0.196428571,0,0.128313892,0.009389671,0.307560137,0.515463918,0,0.69047619,0,0,1990,172428,0.069444444,1070618.801,1061980.971
49.6,41.21109913,83.92052616,0.066546763,0.051587302,45205,0.065705128,0.222222222,0.041847042,0.029032258,0.448275862,0.141414141,0,0.232258065,0.174193548,0,0.209677419,0.012903226,0.197691198,1900,363500,0.116129032,1070540.05,1061223.479
49.42528736,38.1293318,86.20671744,0.256373938,0.032258065,47394,0.101769912,0.315436242,0.02147651,0.286956522,1,0.377181208,0,0.111926606,0.513761468,0,0.143478261,0.030434783,0.084563758,1910,334000,0.539130435,1072173.538,1061621.846
104.9429658,52.95417265,90.64814767,0.274170274,0,38976,0.024,0.053391053,0,0.057742782,0,0.282828283,0.077922078,0.23373494,0.081927711,0,0.149606299,0,0,1900,179500,0.175853018,1067807.809,1060069.024
47.2361809,53.65872757,87.98384194,0.169856459,0.051118211,46850,0.035317201,0.066985646,0.059808612,0.261558785,0,0.197966507,0.010836845,0.178960097,0.401451028,0,0.309114927,0,0,1900,292000,0.22985469,1069094.966,1060020.275
22.89156627,55.22876035,89.1071,0.075213675,0.100456621,41030,0,0.237606838,0,0.142322097,0,0.162393162,0,0,0.637640449,0,0.08988764,0.074906367,0,1950,81000,0.479400749,1068941.019,1058057.522
31.67701863,56.37098402,88.85821951,0.002902758,0.10982659,59302,0.042662116,0.162554427,0.113207547,0,0.576923077,0.274310595,0,0.227459016,0.229508197,0,0.341880342,0,0,1900,296000,0.194444444,1068717.885,1059276.459
30.3030303,60.83146276,88.50928415,0.410085633,0.078544061,29678,0,0.216936251,0.104662226,0.325722983,1,0.236917222,0,0.105555556,0.6,0,0.135464231,0.111111111,0,1961,104000,0.321156773,1071710.178,1059674.621
31.75965665,55.21973001,87.84287574,0.097243492,0,78219,0.053182214,0.13419257,0.13040182,0.3184,0,0.148597422,0,0.089574156,0.390602056,0,0.2176,0,0.030326005,1910,405000,0.1808,1070369.929,1059745.35
139.1304348,46.32442072,92.9286,0.344916345,0.04,33144,0.116554054,0.19047619,0.023166023,0.271794872,1,0.567567568,0,0.037914692,0.881516588,0,0.027350427,0,0,1900,354000,0.201709402,1071321.197,1058018.016
44.89795918,61.59357405,91.10082538,0.112866817,0,30386,0.112866817,0.216704289,0,0.139037433,0,0.571106095,0,0.048262548,0.708494208,0,0,0.018716578,0,1929,356000,0.42513369,1070175.02,1058045.402
53.84615385,72.71774529,100.6549037,0.061148397,0.047713718,52561,0.004127967,0.029082774,0.168530947,0.081743869,0.053097345,0.382550336,0.006369427,0.045560748,0.433411215,0,0.222070845,0,0.020134228,1900,282000,0.113079019,1070723.399,1055906.1
